tape_id,loan_id,source_row_index,payment_seq,instalment_no,period_no,event_kind,due_date,due_year_month,due_day_of_month,actual_date,actual_year_month,actual_day_of_month,delay_days,days_past_due,delay_bucket,is_late,is_overdue,is_future_scheduled,type,type_raw,state,state_raw,is_paid,amount_eur,pending_eur,paid_eur,reduces_principal,cum_principal_paid_eur,principal_outstanding_after_eur,implied_annual_rate_pct,is_regular_cash,is_closure_row,is_settlement_marker,is_aborted_settlement,is_duplicate,record_loan_id,record_loan_id_matches,parse_issues
0fd46b6c118d,86642894,44,24,1.0,1.0,schedule,2024-06-27,2024-06,27,2024-06-27,2024-06,27.0,0.0,,on_time,False,False,False,contract fee repayment,contract fee repayment,paid on time,paid on time,True,2.62,0.0,2.62,True,2.62,660.38,,True,False,False,False,False,86642894,True,
0fd46b6c118d,86642894,44,25,2.0,1.0,schedule,2024-06-27,2024-06,27,2024-06-27,2024-06,27.0,0.0,,on_time,False,False,False,principal,principal,paid on time,paid on time,True,19.01,0.0,19.01,True,21.63,641.37,,True,False,False,False,False,86642894,True,
0fd46b6c118d,86642894,44,26,3.0,2.0,schedule,2024-07-27,2024-07,27,2024-07-27,2024-07,27.0,0.0,,on_time,False,False,False,contract fee repayment,contract fee repayment,paid on time,paid on time,True,2.62,0.0,2.62,True,24.25,638.75,,True,False,False,False,False,86642894,True,
0fd46b6c118d,86642894,44,27,4.0,2.0,schedule,2024-07-27,2024-07,27,2024-07-27,2024-07,27.0,0.0,,on_time,False,False,False,principal,principal,paid on time,paid on time,True,19.45,0.0,19.45,True,43.7,619.3,,True,False,False,False,False,86642894,True,
0fd46b6c118d,86642894,44,28,5.0,3.0,schedule,2024-08-27,2024-08,27,2024-08-27,2024-08,27.0,0.0,,on_time,False,False,False,contract fee repayment,contract fee repayment,paid on time,paid on time,True,2.62,0.0,2.62,True,46.32,616.68,,True,False,False,False,False,86642894,True,
0fd46b6c118d,86642894,44,29,6.0,3.0,schedule,2024-08-27,2024-08,27,2024-08-27,2024-08,27.0,0.0,,on_time,False,False,False,principal,principal,paid on time,paid on time,True,19.9,0.0,19.9,True,66.22,596.78,,True,False,False,False,False,86642894,True,
0fd46b6c118d,86642894,44,30,7.0,4.0,schedule,2024-09-27,2024-09,27,2024-09-30,2024-09,30.0,3.0,,1-29,False,False,False,contract fee repayment,contract fee repayment,paid on time,paid on time,True,2.62,0.0,2.62,True,68.84,594.16,,True,False,False,False,False,86642894,True,
0fd46b6c118d,86642894,44,31,8.0,4.0,schedule,2024-09-27,2024-09,27,2024-09-30,2024-09,30.0,3.0,,1-29,False,False,False,principal,principal,paid on time,paid on time,True,20.35,0.0,20.35,True,89.19,573.81,,True,False,False,False,False,86642894,True,
0fd46b6c118d,86642894,44,32,9.0,5.0,schedule,2024-10-27,2024-10,27,2024-10-28,2024-10,28.0,1.0,,1-29,False,False,False,contract fee repayment,contract fee repayment,paid on time,paid on time,True,2.62,0.0,2.62,True,91.81,571.19,,True,False,False,False,False,86642894,True,
0fd46b6c118d,86642894,44,33,10.0,5.0,schedule,2024-10-27,2024-10,27,2024-10-28,2024-10,28.0,1.0,,1-29,False,False,False,principal,principal,paid on time,paid on time,True,20.82,0.0,20.82,True,112.63,550.37,,True,False,False,False,False,86642894,True,
0fd46b6c118d,86642894,44,34,11.0,6.0,schedule,2024-11-27,2024-11,27,2024-11-27,2024-11,27.0,0.0,,on_time,False,False,False,contract fee repayment,contract fee repayment,paid on time,paid on time,True,2.62,0.0,2.62,True,115.25,547.75,,True,False,False,False,False,86642894,True,
0fd46b6c118d,86642894,44,35,12.0,6.0,schedule,2024-11-27,2024-11,27,2024-11-27,2024-11,27.0,0.0,,on_time,False,False,False,principal,principal,paid on time,paid on time,True,21.3,0.0,21.3,True,136.55,526.45,,True,False,False,False,False,86642894,True,
0fd46b6c118d,86642894,44,36,13.0,7.0,schedule,2024-12-27,2024-12,27,2024-12-27,2024-12,27.0,0.0,,on_time,False,False,False,contract fee repayment,contract fee repayment,paid on time,paid on time,True,2.62,0.0,2.62,True,139.17,523.83,,True,False,False,False,False,86642894,True,
0fd46b6c118d,86642894,44,37,14.0,7.0,schedule,2024-12-27,2024-12,27,2024-12-27,2024-12,27.0,0.0,,on_time,False,False,False,principal,principal,paid on time,paid on time,True,21.79,0.0,21.79,True,160.96,502.04,,True,False,False,False,False,86642894,True,
0fd46b6c118d,86642894,44,38,15.0,8.0,schedule,2025-01-27,2025-01,27,,,,,0.0,not_due,False,False,True,contract fee repayment,contract fee repayment,pending,pending,False,2.62,2.62,0.0,True,160.96,502.04,,True,False,False,False,False,86642894,True,
0fd46b6c118d,86642894,44,39,16.0,8.0,schedule,2025-01-27,2025-01,27,,,,,0.0,not_due,False,False,True,principal,principal,pending,pending,False,22.29,22.29,0.0,True,160.96,502.04,,True,False,False,False,False,86642894,True,
0fd46b6c118d,86642894,44,40,17.0,9.0,schedule,2025-02-27,2025-02,27,,,,,0.0,not_due,False,False,True,contract fee repayment,contract fee repayment,pending,pending,False,2.62,2.62,0.0,True,160.96,502.04,,True,False,False,False,False,86642894,True,
0fd46b6c118d,86642894,44,41,18.0,9.0,schedule,2025-02-27,2025-02,27,,,,,0.0,not_due,False,False,True,principal,principal,pending,pending,False,22.8,22.8,0.0,True,160.96,502.04,,True,False,False,False,False,86642894,True,
0fd46b6c118d,86642894,44,42,19.0,10.0,schedule,2025-03-27,2025-03,27,,,,,0.0,not_due,False,False,True,contract fee repayment,contract fee repayment,pending,pending,False,2.62,2.62,0.0,True,160.96,502.04,,True,False,False,False,False,86642894,True,
0fd46b6c118d,86642894,44,43,20.0,10.0,schedule,2025-03-27,2025-03,27,,,,,0.0,not_due,False,False,True,principal,principal,pending,pending,False,23.33,23.33,0.0,True,160.96,502.04,,True,False,False,False,False,86642894,True,
0fd46b6c118d,86642894,44,44,21.0,11.0,schedule,2025-04-27,2025-04,27,,,,,0.0,not_due,False,False,True,contract fee repayment,contract fee repayment,pending,pending,False,2.62,2.62,0.0,True,160.96,502.04,,True,False,False,False,False,86642894,True,
0fd46b6c118d,86642894,44,45,22.0,11.0,schedule,2025-04-27,2025-04,27,,,,,0.0,not_due,False,False,True,principal,principal,pending,pending,False,23.86,23.86,0.0,True,160.96,502.04,,True,False,False,False,False,86642894,True,
0fd46b6c118d,86642894,44,46,23.0,12.0,schedule,2025-05-27,2025-05,27,,,,,0.0,not_due,False,False,True,contract fee repayment,contract fee repayment,pending,pending,False,2.62,2.62,0.0,True,160.96,502.04,,True,False,False,False,False,86642894,True,
0fd46b6c118d,86642894,44,47,24.0,12.0,schedule,2025-05-27,2025-05,27,,,,,0.0,not_due,False,False,True,principal,principal,pending,pending,False,24.41,24.41,0.0,True,160.96,502.04,,True,False,False,False,False,86642894,True,
0fd46b6c118d,86642894,44,48,25.0,13.0,schedule,2025-06-27,2025-06,27,,,,,0.0,not_due,False,False,True,contract fee repayment,contract fee repayment,pending,pending,False,2.62,2.62,0.0,True,160.96,502.04,,True,False,False,False,False,86642894,True,
0fd46b6c118d,86642894,44,49,26.0,13.0,schedule,2025-06-27,2025-06,27,,,,,0.0,not_due,False,False,True,principal,principal,pending,pending,False,24.98,24.98,0.0,True,160.96,502.04,,True,False,False,False,False,86642894,True,
0fd46b6c118d,86642894,44,50,27.0,14.0,schedule,2025-07-27,2025-07,27,,,,,0.0,not_due,False,False,True,contract fee repayment,contract fee repayment,pending,pending,False,2.62,2.62,0.0,True,160.96,502.04,,True,False,False,False,False,86642894,True,
0fd46b6c118d,86642894,44,51,28.0,14.0,schedule,2025-07-27,2025-07,27,,,,,0.0,not_due,False,False,True,principal,principal,pending,pending,False,25.55,25.55,0.0,True,160.96,502.04,,True,False,False,False,False,86642894,True,
0fd46b6c118d,86642894,44,52,29.0,15.0,schedule,2025-08-27,2025-08,27,,,,,0.0,not_due,False,False,True,contract fee repayment,contract fee repayment,pending,pending,False,2.62,2.62,0.0,True,160.96,502.04,,True,False,False,False,False,86642894,True,
0fd46b6c118d,86642894,44,53,30.0,15.0,schedule,2025-08-27,2025-08,27,,,,,0.0,not_due,False,False,True,principal,principal,pending,pending,False,26.14,26.14,0.0,True,160.96,502.04,,True,False,False,False,False,86642894,True,
0fd46b6c118d,86642894,44,54,31.0,16.0,schedule,2025-09-27,2025-09,27,,,,,0.0,not_due,False,False,True,contract fee repayment,contract fee repayment,pending,pending,False,2.62,2.62,0.0,True,160.96,502.04,,True,False,False,False,False,86642894,True,
0fd46b6c118d,86642894,44,55,32.0,16.0,schedule,2025-09-27,2025-09,27,,,,,0.0,not_due,False,False,True,principal,principal,pending,pending,False,26.74,26.74,0.0,True,160.96,502.04,,True,False,False,False,False,86642894,True,
0fd46b6c118d,86642894,44,56,33.0,17.0,schedule,2025-10-27,2025-10,27,,,,,0.0,not_due,False,False,True,contract fee repayment,contract fee repayment,pending,pending,False,2.62,2.62,0.0,True,160.96,502.04,,True,False,False,False,False,86642894,True,
0fd46b6c118d,86642894,44,57,34.0,17.0,schedule,2025-10-27,2025-10,27,,,,,0.0,not_due,False,False,True,principal,principal,pending,pending,False,27.35,27.35,0.0,True,160.96,502.04,,True,False,False,False,False,86642894,True,
0fd46b6c118d,86642894,44,58,35.0,18.0,schedule,2025-11-27,2025-11,27,,,,,0.0,not_due,False,False,True,contract fee repayment,contract fee repayment,pending,pending,False,2.62,2.62,0.0,True,160.96,502.04,,True,False,False,False,False,86642894,True,
0fd46b6c118d,86642894,44,59,36.0,18.0,schedule,2025-11-27,2025-11,27,,,,,0.0,not_due,False,False,True,principal,principal,pending,pending,False,27.98,27.98,0.0,True,160.96,502.04,,True,False,False,False,False,86642894,True,
0fd46b6c118d,86642894,44,60,37.0,19.0,schedule,2025-12-27,2025-12,27,,,,,0.0,not_due,False,False,True,contract fee repayment,contract fee repayment,pending,pending,False,2.62,2.62,0.0,True,160.96,502.04,,True,False,False,False,False,86642894,True,
0fd46b6c118d,86642894,44,61,38.0,19.0,schedule,2025-12-27,2025-12,27,,,,,0.0,not_due,False,False,True,principal,principal,pending,pending,False,28.63,28.63,0.0,True,160.96,502.04,,True,False,False,False,False,86642894,True,
0fd46b6c118d,86642894,44,62,39.0,20.0,schedule,2026-01-27,2026-01,27,,,,,0.0,not_due,False,False,True,contract fee repayment,contract fee repayment,pending,pending,False,2.62,2.62,0.0,True,160.96,502.04,,True,False,False,False,False,86642894,True,
0fd46b6c118d,86642894,44,63,40.0,20.0,schedule,2026-01-27,2026-01,27,,,,,0.0,not_due,False,False,True,principal,principal,pending,pending,False,29.28,29.28,0.0,True,160.96,502.04,,True,False,False,False,False,86642894,True,
0fd46b6c118d,86642894,44,64,41.0,21.0,schedule,2026-02-27,2026-02,27,,,,,0.0,not_due,False,False,True,contract fee repayment,contract fee repayment,pending,pending,False,2.62,2.62,0.0,True,160.96,502.04,,True,False,False,False,False,86642894,True,
0fd46b6c118d,86642894,44,65,42.0,21.0,schedule,2026-02-27,2026-02,27,,,,,0.0,not_due,False,False,True,principal,principal,pending,pending,False,29.96,29.96,0.0,True,160.96,502.04,,True,False,False,False,False,86642894,True,
0fd46b6c118d,86642894,44,66,43.0,22.0,schedule,2026-03-27,2026-03,27,,,,,0.0,not_due,False,False,True,contract fee repayment,contract fee repayment,pending,pending,False,2.62,2.62,0.0,True,160.96,502.04,,True,False,False,False,False,86642894,True,
0fd46b6c118d,86642894,44,67,44.0,22.0,schedule,2026-03-27,2026-03,27,,,,,0.0,not_due,False,False,True,principal,principal,pending,pending,False,30.65,30.65,0.0,True,160.96,502.04,,True,False,False,False,False,86642894,True,
0fd46b6c118d,86642894,44,68,45.0,23.0,schedule,2026-04-27,2026-04,27,,,,,0.0,not_due,False,False,True,contract fee repayment,contract fee repayment,pending,pending,False,2.62,2.62,0.0,True,160.96,502.04,,True,False,False,False,False,86642894,True,
0fd46b6c118d,86642894,44,69,46.0,23.0,schedule,2026-04-27,2026-04,27,,,,,0.0,not_due,False,False,True,principal,principal,pending,pending,False,31.35,31.35,0.0,True,160.96,502.04,,True,False,False,False,False,86642894,True,
0fd46b6c118d,86642894,44,70,47.0,24.0,schedule,2026-05-27,2026-05,27,,,,,0.0,not_due,False,False,True,contract fee repayment,contract fee repayment,pending,pending,False,2.72,2.72,0.0,True,160.96,502.04,,True,False,False,False,False,86642894,True,
0fd46b6c118d,86642894,44,71,48.0,24.0,schedule,2026-05-27,2026-05,27,,,,,0.0,not_due,False,False,True,principal,principal,pending,pending,False,32.08,32.08,0.0,True,160.96,502.04,,True,False,False,False,False,86642894,True,
0fd46b6c118d,72457171,45,0,,1.0,schedule,2024-07-21,2024-07,21,2024-07-21,2024-07,21.0,0.0,,on_time,False,False,False,interest,interest,paid on time,paid on time,True,58.33,0.0,58.33,False,,,12.74,True,False,False,False,False,72457171,True,
0fd46b6c118d,72457171,45,1,,2.0,schedule,2024-08-21,2024-08,21,2024-08-21,2024-08,21.0,0.0,,on_time,False,False,False,interest,interest,paid on time,paid on time,True,57.95,0.0,57.95,False,,,12.75,True,False,False,False,False,72457171,True,
0fd46b6c118d,72457171,45,2,,3.0,schedule,2024-09-21,2024-09,21,2024-09-21,2024-09,21.0,0.0,,on_time,False,False,False,interest,interest,paid on time,paid on time,True,57.55,0.0,57.55,False,,,12.76,True,False,False,False,False,72457171,True,
0fd46b6c118d,72457171,45,3,,4.0,schedule,2024-10-21,2024-10,21,2024-10-21,2024-10,21.0,0.0,,on_time,False,False,False,interest,interest,paid on time,paid on time,True,57.14,0.0,57.14,False,,,12.76,True,False,False,False,False,72457171,True,
0fd46b6c118d,72457171,45,4,,5.0,schedule,2024-11-21,2024-11,21,2024-11-21,2024-11,21.0,0.0,,on_time,False,False,False,interest,interest,paid on time,paid on time,True,56.73,0.0,56.73,False,,,12.77,True,False,False,False,False,72457171,True,
0fd46b6c118d,72457171,45,5,,6.0,schedule,2024-12-21,2024-12,21,2024-12-21,2024-12,21.0,0.0,,on_time,False,False,False,interest,interest,paid on time,paid on time,True,56.31,0.0,56.31,False,,,12.78,True,False,False,False,False,72457171,True,
0fd46b6c118d,72457171,45,6,,7.0,schedule,2025-01-21,2025-01,21,2025-01-21,2025-01,21.0,0.0,,on_time,False,False,False,interest,interest,paid on time,paid on time,True,55.88,0.0,55.88,False,,,12.78,True,False,False,False,False,72457171,True,
0fd46b6c118d,72457171,45,7,,8.0,schedule,2025-02-21,2025-02,21,,,,,0.0,not_due,False,False,True,interest,interest,pending,pending,False,55.46,55.46,0.0,False,,,12.79,True,False,False,False,False,72457171,True,
0fd46b6c118d,72457171,45,8,,9.0,schedule,2025-03-21,2025-03,21,,,,,0.0,not_due,False,False,True,interest,interest,pending,pending,False,55.02,55.02,0.0,False,,,12.69,True,False,False,False,False,72457171,True,
0fd46b6c118d,72457171,45,9,,10.0,schedule,2025-04-21,2025-04,21,,,,,0.0,not_due,False,False,True,interest,interest,pending,pending,False,54.57,54.57,0.0,False,,,12.59,True,False,False,False,False,72457171,True,
0fd46b6c118d,72457171,45,10,,11.0,schedule,2025-05-21,2025-05,21,,,,,0.0,not_due,False,False,True,interest,interest,pending,pending,False,54.11,54.11,0.0,False,,,12.48,True,False,False,False,False,72457171,True,
0fd46b6c118d,72457171,45,11,,12.0,schedule,2025-06-21,2025-06,21,,,,,0.0,not_due,False,False,True,interest,interest,pending,pending,False,53.65,53.65,0.0,False,,,12.38,True,False,False,False,False,72457171,True,
0fd46b6c118d,72457171,45,12,,13.0,schedule,2025-07-21,2025-07,21,,,,,0.0,not_due,False,False,True,interest,interest,pending,pending,False,53.18,53.18,0.0,False,,,12.27,True,False,False,False,False,72457171,True,
0fd46b6c118d,72457171,45,13,,14.0,schedule,2025-08-21,2025-08,21,,,,,0.0,not_due,False,False,True,interest,interest,pending,pending,False,52.7,52.7,0.0,False,,,12.16,True,False,False,False,False,72457171,True,
0fd46b6c118d,72457171,45,14,,15.0,schedule,2025-09-21,2025-09,21,,,,,0.0,not_due,False,False,True,interest,interest,pending,pending,False,52.21,52.21,0.0,False,,,12.04,True,False,False,False,False,72457171,True,
0fd46b6c118d,72457171,45,15,,16.0,schedule,2025-10-21,2025-10,21,,,,,0.0,not_due,False,False,True,interest,interest,pending,pending,False,51.72,51.72,0.0,False,,,11.93,True,False,False,False,False,72457171,True,
0fd46b6c118d,72457171,45,16,,17.0,schedule,2025-11-21,2025-11,21,,,,,0.0,not_due,False,False,True,interest,interest,pending,pending,False,51.21,51.21,0.0,False,,,11.81,True,False,False,False,False,72457171,True,
0fd46b6c118d,72457171,45,17,,18.0,schedule,2025-12-21,2025-12,21,,,,,0.0,not_due,False,False,True,interest,interest,pending,pending,False,50.71,50.71,0.0,False,,,11.7,True,False,False,False,False,72457171,True,
0fd46b6c118d,72457171,45,18,,19.0,schedule,2026-01-21,2026-01,21,,,,,0.0,not_due,False,False,True,interest,interest,pending,pending,False,50.18,50.18,0.0,False,,,11.58,True,False,False,False,False,72457171,True,
0fd46b6c118d,72457171,45,19,,20.0,schedule,2026-02-21,2026-02,21,,,,,0.0,not_due,False,False,True,interest,interest,pending,pending,False,49.65,49.65,0.0,False,,,11.45,True,False,False,False,False,72457171,True,
0fd46b6c118d,72457171,45,20,,21.0,schedule,2026-03-21,2026-03,21,,,,,0.0,not_due,False,False,True,interest,interest,pending,pending,False,49.12,49.12,0.0,False,,,11.33,True,False,False,False,False,72457171,True,
0fd46b6c118d,72457171,45,21,,22.0,schedule,2026-04-21,2026-04,21,,,,,0.0,not_due,False,False,True,interest,interest,pending,pending,False,48.57,48.57,0.0,False,,,11.2,True,False,False,False,False,72457171,True,
0fd46b6c118d,72457171,45,22,,23.0,schedule,2026-05-21,2026-05,21,,,,,0.0,not_due,False,False,True,interest,interest,pending,pending,False,48.02,48.02,0.0,False,,,11.08,True,False,False,False,False,72457171,True,
0fd46b6c118d,72457171,45,23,,24.0,schedule,2026-06-21,2026-06,21,,,,,0.0,not_due,False,False,True,interest,interest,pending,pending,False,47.45,47.45,0.0,False,,,10.95,True,False,False,False,False,72457171,True,
0fd46b6c118d,72457171,45,24,,25.0,schedule,2026-07-21,2026-07,21,,,,,0.0,not_due,False,False,True,interest,interest,pending,pending,False,46.87,46.87,0.0,False,,,10.81,True,False,False,False,False,72457171,True,
0fd46b6c118d,72457171,45,25,,26.0,schedule,2026-08-21,2026-08,21,,,,,0.0,not_due,False,False,True,interest,interest,pending,pending,False,46.28,46.28,0.0,False,,,10.68,True,False,False,False,False,72457171,True,
0fd46b6c118d,72457171,45,26,,27.0,schedule,2026-09-21,2026-09,21,,,,,0.0,not_due,False,False,True,interest,interest,pending,pending,False,45.69,45.69,0.0,False,,,10.54,True,False,False,False,False,72457171,True,
0fd46b6c118d,72457171,45,27,,28.0,schedule,2026-10-21,2026-10,21,,,,,0.0,not_due,False,False,True,interest,interest,pending,pending,False,45.09,45.09,0.0,False,,,10.4,True,False,False,False,False,72457171,True,
0fd46b6c118d,72457171,45,28,,29.0,schedule,2026-11-21,2026-11,21,,,,,0.0,not_due,False,False,True,interest,interest,pending,pending,False,44.47,44.47,0.0,False,,,10.26,True,False,False,False,False,72457171,True,
0fd46b6c118d,72457171,45,29,,30.0,schedule,2026-12-21,2026-12,21,,,,,0.0,not_due,False,False,True,interest,interest,pending,pending,False,43.84,43.84,0.0,False,,,10.11,True,False,False,False,False,72457171,True,
0fd46b6c118d,72457171,45,30,,31.0,schedule,2027-01-21,2027-01,21,,,,,0.0,not_due,False,False,True,interest,interest,pending,pending,False,43.21,43.21,0.0,False,,,9.97,True,False,False,False,False,72457171,True,
0fd46b6c118d,72457171,45,31,,32.0,schedule,2027-02-21,2027-02,21,,,,,0.0,not_due,False,False,True,interest,interest,pending,pending,False,42.56,42.56,0.0,False,,,9.82,True,False,False,False,False,72457171,True,
0fd46b6c118d,72457171,45,32,,33.0,schedule,2027-03-21,2027-03,21,,,,,0.0,not_due,False,False,True,interest,interest,pending,pending,False,41.91,41.91,0.0,False,,,9.67,True,False,False,False,False,72457171,True,
0fd46b6c118d,72457171,45,33,,34.0,schedule,2027-04-21,2027-04,21,,,,,0.0,not_due,False,False,True,interest,interest,pending,pending,False,41.23,41.23,0.0,False,,,9.51,True,False,False,False,False,72457171,True,
0fd46b6c118d,72457171,45,34,,35.0,schedule,2027-05-21,2027-05,21,,,,,0.0,not_due,False,False,True,interest,interest,pending,pending,False,40.55,40.55,0.0,False,,,9.35,True,False,False,False,False,72457171,True,
0fd46b6c118d,72457171,45,35,,36.0,schedule,2027-06-21,2027-06,21,,,,,0.0,not_due,False,False,True,interest,interest,pending,pending,False,39.85,39.85,0.0,False,,,9.19,True,False,False,False,False,72457171,True,
0fd46b6c118d,72457171,45,36,,37.0,schedule,2027-07-21,2027-07,21,,,,,0.0,not_due,False,False,True,interest,interest,pending,pending,False,39.15,39.15,0.0,False,,,9.03,True,False,False,False,False,72457171,True,
0fd46b6c118d,72457171,45,37,,38.0,schedule,2027-08-21,2027-08,21,,,,,0.0,not_due,False,False,True,interest,interest,pending,pending,False,38.44,38.44,0.0,False,,,8.87,True,False,False,False,False,72457171,True,
0fd46b6c118d,72457171,45,38,,39.0,schedule,2027-09-21,2027-09,21,,,,,0.0,not_due,False,False,True,interest,interest,pending,pending,False,37.71,37.71,0.0,False,,,8.7,True,False,False,False,False,72457171,True,
0fd46b6c118d,72457171,45,39,,40.0,schedule,2027-10-21,2027-10,21,,,,,0.0,not_due,False,False,True,interest,interest,pending,pending,False,36.97,36.97,0.0,False,,,8.53,True,False,False,False,False,72457171,True,
0fd46b6c118d,72457171,45,40,,41.0,schedule,2027-11-21,2027-11,21,,,,,0.0,not_due,False,False,True,interest,interest,pending,pending,False,36.22,36.22,0.0,False,,,8.36,True,False,False,False,False,72457171,True,
0fd46b6c118d,72457171,45,41,,42.0,schedule,2027-12-21,2027-12,21,,,,,0.0,not_due,False,False,True,interest,interest,pending,pending,False,35.45,35.45,0.0,False,,,8.18,True,False,False,False,False,72457171,True,
0fd46b6c118d,72457171,45,42,,43.0,schedule,2028-01-21,2028-01,21,,,,,0.0,not_due,False,False,True,interest,interest,pending,pending,False,34.67,34.67,0.0,False,,,8.0,True,False,False,False,False,72457171,True,
0fd46b6c118d,72457171,45,43,,44.0,schedule,2028-02-21,2028-02,21,,,,,0.0,not_due,False,False,True,interest,interest,pending,pending,False,33.88,33.88,0.0,False,,,7.82,True,False,False,False,False,72457171,True,
0fd46b6c118d,72457171,45,44,,45.0,schedule,2028-03-21,2028-03,21,,,,,0.0,not_due,False,False,True,interest,interest,pending,pending,False,33.07,33.07,0.0,False,,,7.63,True,False,False,False,False,72457171,True,
0fd46b6c118d,72457171,45,45,,46.0,schedule,2028-04-21,2028-04,21,,,,,0.0,not_due,False,False,True,interest,interest,pending,pending,False,32.25,32.25,0.0,False,,,7.44,True,False,False,False,False,72457171,True,
0fd46b6c118d,72457171,45,46,,47.0,schedule,2028-05-21,2028-05,21,,,,,0.0,not_due,False,False,True,interest,interest,pending,pending,False,31.42,31.42,0.0,False,,,7.25,True,False,False,False,False,72457171,True,
0fd46b6c118d,72457171,45,47,,48.0,schedule,2028-06-21,2028-06,21,,,,,0.0,not_due,False,False,True,interest,interest,pending,pending,False,30.57,30.57,0.0,False,,,7.05,True,False,False,False,False,72457171,True,
0fd46b6c118d,72457171,45,48,,49.0,schedule,2028-07-21,2028-07,21,,,,,0.0,not_due,False,False,True,interest,interest,pending,pending,False,29.7,29.7,0.0,False,,,6.85,True,False,False,False,False,72457171,True,
0fd46b6c118d,72457171,45,49,,50.0,schedule,2028-08-21,2028-08,21,,,,,0.0,not_due,False,False,True,interest,interest,pending,pending,False,28.83,28.83,0.0,False,,,6.65,True,False,False,False,False,72457171,True,
0fd46b6c118d,72457171,45,50,,51.0,schedule,2028-09-21,2028-09,21,,,,,0.0,not_due,False,False,True,interest,interest,pending,pending,False,27.94,27.94,0.0,False,,,6.45,True,False,False,False,False,72457171,True,
0fd46b6c118d,72457171,45,51,,52.0,schedule,2028-10-21,2028-10,21,,,,,0.0,not_due,False,False,True,interest,interest,pending,pending,False,27.03,27.03,0.0,False,,,6.24,True,False,False,False,False,72457171,True,
0fd46b6c118d,72457171,45,52,,53.0,schedule,2028-11-21,2028-11,21,,,,,0.0,not_due,False,False,True,interest,interest,pending,pending,False,26.11,26.11,0.0,False,,,6.02,True,False,False,False,False,72457171,True,
0fd46b6c118d,72457171,45,53,,54.0,schedule,2028-12-21,2028-12,21,,,,,0.0,not_due,False,False,True,interest,interest,pending,pending,False,25.17,25.17,0.0,False,,,5.81,True,False,False,False,False,72457171,True,
0fd46b6c118d,72457171,45,54,,55.0,schedule,2029-01-21,2029-01,21,,,,,0.0,not_due,False,False,True,interest,interest,pending,pending,False,24.22,24.22,0.0,False,,,5.59,True,False,False,False,False,72457171,True,
0fd46b6c118d,72457171,45,55,,56.0,schedule,2029-02-21,2029-02,21,,,,,0.0,not_due,False,False,True,interest,interest,pending,pending,False,23.25,23.25,0.0,False,,,5.36,True,False,False,False,False,72457171,True,
0fd46b6c118d,72457171,45,56,,57.0,schedule,2029-03-21,2029-03,21,,,,,0.0,not_due,False,False,True,interest,interest,pending,pending,False,22.27,22.27,0.0,False,,,5.14,True,False,False,False,False,72457171,True,
0fd46b6c118d,72457171,45,57,,58.0,schedule,2029-04-21,2029-04,21,,,,,0.0,not_due,False,False,True,interest,interest,pending,pending,False,21.26,21.26,0.0,False,,,4.9,True,False,False,False,False,72457171,True,
0fd46b6c118d,72457171,45,58,,59.0,schedule,2029-05-21,2029-05,21,,,,,0.0,not_due,False,False,True,interest,interest,pending,pending,False,20.24,20.24,0.0,False,,,4.67,True,False,False,False,False,72457171,True,
0fd46b6c118d,72457171,45,59,,60.0,schedule,2029-06-21,2029-06,21,,,,,0.0,not_due,False,False,True,interest,interest,pending,pending,False,19.21,19.21,0.0,False,,,4.43,True,False,False,False,False,72457171,True,
0fd46b6c118d,72457171,45,60,,61.0,schedule,2029-07-21,2029-07,21,,,,,0.0,not_due,False,False,True,interest,interest,pending,pending,False,18.14,18.14,0.0,False,,,4.18,True,False,False,False,False,72457171,True,
0fd46b6c118d,72457171,45,61,,62.0,schedule,2029-08-21,2029-08,21,,,,,0.0,not_due,False,False,True,interest,interest,pending,pending,False,17.07,17.07,0.0,False,,,3.94,True,False,False,False,False,72457171,True,
0fd46b6c118d,72457171,45,62,,63.0,schedule,2029-09-21,2029-09,21,,,,,0.0,not_due,False,False,True,interest,interest,pending,pending,False,15.99,15.99,0.0,False,,,3.69,True,False,False,False,False,72457171,True,
0fd46b6c118d,72457171,45,63,,64.0,schedule,2029-10-21,2029-10,21,,,,,0.0,not_due,False,False,True,interest,interest,pending,pending,False,14.87,14.87,0.0,False,,,3.43,True,False,False,False,False,72457171,True,
0fd46b6c118d,72457171,45,64,,65.0,schedule,2029-11-21,2029-11,21,,,,,0.0,not_due,False,False,True,interest,interest,pending,pending,False,13.74,13.74,0.0,False,,,3.17,True,False,False,False,False,72457171,True,
0fd46b6c118d,72457171,45,65,,66.0,schedule,2029-12-21,2029-12,21,,,,,0.0,not_due,False,False,True,interest,interest,pending,pending,False,12.61,12.61,0.0,False,,,2.91,True,False,False,False,False,72457171,True,
0fd46b6c118d,72457171,45,66,,67.0,schedule,2030-01-21,2030-01,21,,,,,0.0,not_due,False,False,True,interest,interest,pending,pending,False,11.44,11.44,0.0,False,,,2.64,True,False,False,False,False,72457171,True,
0fd46b6c118d,72457171,45,67,,68.0,schedule,2030-02-21,2030-02,21,,,,,0.0,not_due,False,False,True,interest,interest,pending,pending,False,10.24,10.24,0.0,False,,,2.36,True,False,False,False,False,72457171,True,
